id,created_at,_keywords,platform,geo_lat,geo_lon,place,country,tweet_in_reply_to_id,retweet_count,favourite_count,user_id,user_screen_name,user_name,user_location,user_geoenabled,user_followers_count,user_friends_count,text
570733293642977281,Wed Feb 25 23:53:15 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2,0,413390280,ShannonSoger,Shannon Soger,Chicago Suburbs,True,1793,1997,RT @ice_il: Having a great time with Big Data! The #MegaCenter is rocking! #ice15 We have talented members. http://t.co/P7gws0VCIE
570733251569938432,Wed Feb 25 23:53:05 +0000 2015,"['big', 'data']","<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>",,,,,,2,0,2704548373,NoSQLDigest,NoSQL,,False,4799,12,RT @JR_Yseop: How Big Data will become Small Data this year: http://t.co/25xwELsbWC #data #analytics #BigData #businessintelligence
570733251440078848,Wed Feb 25 23:53:05 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,0,3,63231182,SeanGoldbergCS,Sean Goldberg,University of Florida,False,128,1628,"Wish people would stop using ""machine learning"" and ""big data"" as empty buzzwords. #BigDataJAX"
570733235950391296,Wed Feb 25 23:53:01 +0000 2015,"['big', 'data']","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,0,1,64734554,daniel_bilar,Daniel Bilar,USA,False,1618,299,"IARPA CAUSE http://t.co/6Cp0vwMWpW [brief http://t.co/DXhfnt8yxk , on pre-crime/Big Data  https://t.co/1TupT6bY8t ] http://t.co/yEWydsar5h"
570733189083369472,Wed Feb 25 23:52:50 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,7,0,181200945,alycat1571,alycia ragey ayers,"Raleigh, NC",True,149,513,"RT @HappyAnalytics: Oracle CEO Mark Hurd's Predictions For The #Cloud, #BigData, and the US Economy
http://t.co/fS1wNnefFE http://t.co/PTzg…"
570733123819872257,Wed Feb 25 23:52:35 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,7,0,17595500,sebaver,Sebastián Vergara,"Montevideo, Uruguay",True,202,597,RT @IBMAnalytics: Visit Big Data &amp; Analytics Booth 104 in the #IBMInterConnect EXPO Center for your chance to meet #Aerosmith! http://t.co/…
570733121005592576,Wed Feb 25 23:52:34 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,0,0,207669239,DigSportsDesk,DigitalSportsDesk,U.S.A.,True,1070,762,"A ""big"" #A10 matchup tonight w @DavidsonWildcat at URI http://t.co/hmWd98HIlG"
570733084800262144,Wed Feb 25 23:52:25 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,0,1,249400841,jixtacom,Mithun Sridharan,"Heidelberg,  Germany",False,283,157,How Big #Data will become Small Data this year: http://t.co/T40XLrVUND #data #analytics #BigData #businessintelligence
570733061618454529,Wed Feb 25 23:52:20 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,920142858,0,0,18136130,jppalmCBS,Jerry Palm,The Region,True,31771,384,http://t.co/oq1zWfuv5N RT @jonas073: @acsloduck24 @My_niche7 Illinois should not be in.  Purdue has a better Big 10 record.
570732916008992769,Wed Feb 25 23:51:45 +0000 2015,"['big', 'data']","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",,,,,36680225,0,0,29853334,BennyPack,Benny Pack,New York City,True,94,102,@tmaycunich @tmpww #Recruiting Better Talent With Brain Games And Big Data : All Tech Considered : NPR http://t.co/gljD2lqvE3
570732890406948864,Wed Feb 25 23:51:39 +0000 2015,"['big', 'data']","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,,,2,4,253353900,ice_il,ICE,"Illinois, USA",True,2860,1696,Having a great time with Big Data! The #MegaCenter is rocking! #ice15 We have talented members. http://t.co/P7gws0VCIE
570732826351370240,Wed Feb 25 23:51:24 +0000 2015,"['big', 'data']","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,4,0,2885870386,katrinacastlet1,Katrina Castleton,,True,1486,1449,"RT @KnowledgeBishop: Are YOU #BigDataReady? Get the workbook here, free: http://t.co/qtNehaQ0jx http://t.co/wD18E7HhfD"
570732791987445761,Wed Feb 25 23:51:15 +0000 2015,"['big', 'data']","<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>",,,,,,0,2,2714427066,beyondimpactllc,Beyond Impact,"Minneapolis, MN",True,274,509,#BigData: The 4 Layers Everyone Must Know - http://t.co/64zMcC0r7D  #Data #Tech http://t.co/VZ879hjd07
570732692758761473,Wed Feb 25 23:50:52 +0000 2015,"['big', 'data']","<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>",,,,,,0,0,17552119,rayjwatson,Ray Watson,,False,117,191,RT @MASERGY: Security is a big data problem. http://t.co/64lxFrOUAZ http://t.co/tjuIzlEus1
570732634600566786,Wed Feb 25 23:50:38 +0000 2015,"['big', 'data']","<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>",,,,,,5,0,1121028973,Jeff88Ho,Jeff Ho,"New York, NY",True,3049,650,RT @ppopat02: 8 Ways Big Data Will Transform Marketing in 2015 #bigdata #analytics #datascience #datascientist http://t.co/lMlRiZaUN5”
570732621807951872,Wed Feb 25 23:50:35 +0000 2015,"['big', 'data']","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",,,,,,0,0,16086750,Geller_Andrea,Andrea Geller,"Chicago, IL",True,11623,2004,Franchisor’s iPad app designed to help win listings with big data | Inman http://t.co/rMWdhyRSEj @InmanNews #HomeRocks
570732585384587265,Wed Feb 25 23:50:26 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,48,0,1632399391,OscarRieraRos,Oscar Riera,Barcelona,True,58,167,"RT @bigthink: Watch: How Analytics Made Me a Better Basketball Player, with @ShaneBattier http://t.co/yMJEfPWqMB http://t.co/ZVUOnKa8wY"
570732555978317824,Wed Feb 25 23:50:19 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,0,1,2996294848,MoeMousavi,Moe Mousavi,Montréal,True,34,41,"#bigdata  is NOT just for #BigBusiness --@dleberman tells you how make the most of your #SMB 's data 
http://t.co/jjFPXENW7E via @Inc"
570732522981625856,Wed Feb 25 23:50:11 +0000 2015,"['big', 'data']","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,17154954,0,0,2924419781,ABridgesAuthor,Ann Bridges,"San Jose, CA",False,80,152,"@HITNewsTweet @CalliopeCo This is very dangerous, run roughshod over by technologists.Patient should control all data http://t.co/1FCUJvfKAG"
570732515914342400,Wed Feb 25 23:50:10 +0000 2015,"['big', 'data']","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,,,2,5,128346226,buyerp,BuyErp,,False,714,1205,"Forbes:# Cloud computing addresses ‘#datasecurity ’ concerns, while offering ‘big data’ pluses  #bigdata http://t.co/Zp4CrcfiCJ"
570732488420675585,Wed Feb 25 23:50:03 +0000 2015,"['big', 'data']","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,0,0,109016107,iPadfans,iPad fans,,False,3402,0,iPad news:  Franchisor's iPad app designed to help win listings with big data - http://t.co/t1DAQB6Z7O http://t.co/JR3D1Pk3gJ
570732449296207872,Wed Feb 25 23:49:54 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,13,0,1405813724,nabbergnossi,Samuel Taylor,"Salt Lake City, UT",False,120,762,RT @analyticbridge: An Ethics Framework for Big Data http://t.co/0vEi3YtgEU
570732390185869314,Wed Feb 25 23:49:40 +0000 2015,"['big', 'data']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3,0,43966920,joecimperman,joecimperman,"Cleveland, OH",True,10854,10883,RT @BernieMorenoCo: Big data discussion by @techczarcle #accelerateneo #cle http://t.co/Fhy38BDksu
